	UF	televisao por assinatura	televisao com recepcao de sinal digital de tv abertaa	V02270	rede celular 3G ou 4G	conexao discada	banda larga	rendimento mensal domiciliar per capita
105676	1	1.0	1.0	3	2.0	4.0	2.0	7.0
105679	1	1.0	1.0	3	4.0	2.0	2.0	7.0
105680	1	3.0	1.0	1	2.0	4.0	2.0	4.0
105681	1	3.0	1.0	1	2.0	4.0	4.0	3.0
105682	1	1.0	1.0	1	2.0	4.0	2.0	4.0
105683	1	3.0	1.0	1	2.0	2.0	2.0	0.0
105684	1	1.0	1.0	1	2.0	2.0	4.0	3.0
105688	1	3.0	1.0	1	2.0	2.0	2.0	3.0
105689	1	1.0	1.0	1	2.0	2.0	2.0	4.0
105690	1	3.0	3.0	0	2.0	4.0	4.0	3.0
105691	1	3.0	1.0	1	2.0	4.0	2.0	4.0
105692	1	1.0	1.0	1	2.0	4.0	2.0	5.0
105694	1	1.0	1.0	0	2.0	4.0	4.0	4.0
105695	1	3.0	3.0	0	2.0	4.0	4.0	3.0
105696	1	3.0	1.0	1	2.0	4.0	2.0	4.0
105697	1	3.0	1.0	1	2.0	2.0	2.0	2.0
105699	1	3.0	1.0	1	2.0	2.0	2.0	3.0
105700	1	3.0	3.0	0	2.0	4.0	4.0	3.0
105701	1	3.0	1.0	1	2.0	2.0	2.0	4.0
105702	1	1.0	1.0	1	2.0	2.0	2.0	3.0
105703	1	1.0	1.0	0	2.0	2.0	2.0	1.0
105704	1	1.0	1.0	1	2.0	2.0	4.0	4.0
105706	1	3.0	3.0	1	2.0	2.0	4.0	3.0
105707	1	3.0	3.0	1	2.0	4.0	4.0	2.0
105708	1	3.0	1.0	1	2.0	4.0	4.0	4.0
105709	1	3.0	1.0	1	2.0	4.0	4.0	3.0
105710	1	1.0	1.0	0	2.0	4.0	4.0	1.0
105711	1	3.0	1.0	1	2.0	4.0	4.0	3.0
105713	1	1.0	3.0	0	2.0	4.0	4.0	4.0
105716	1	1.0	3.0	0	2.0	4.0	4.0	4.0
105718	1	3.0	1.0	1	2.0	4.0	2.0	3.0
105720	1	3.0	3.0	0	2.0	4.0	4.0	4.0
105722	1	3.0	3.0	0	2.0	4.0	4.0	3.0
105725	1	3.0	3.0	0	2.0	4.0	4.0	2.0
105728	1	3.0	1.0	2	2.0	4.0	4.0	4.0
105729	1	1.0	1.0	1	2.0	4.0	2.0	4.0
105730	1	1.0	1.0	1	4.0	4.0	2.0	6.0
105731	1	3.0	1.0	1	4.0	4.0	2.0	2.0
105732	1	1.0	1.0	3	4.0	4.0	2.0	99.0
105734	1	3.0	1.0	1	4.0	4.0	2.0	5.0
105738	1	1.0	1.0	1	4.0	4.0	2.0	4.0
105739	1	1.0	1.0	1	4.0	4.0	2.0	6.0
105746	1	3.0	5.0	1	4.0	4.0	2.0	99.0
105747	1	1.0	1.0	1	4.0	4.0	2.0	4.0
105748	1	1.0	1.0	0	4.0	4.0	2.0	5.0
105749	1	1.0	1.0	1	2.0	4.0	2.0	4.0
105750	1	1.0	1.0	1	2.0	4.0	2.0	6.0
105752	1	1.0	1.0	2	2.0	4.0	2.0	99.0
105753	1	1.0	1.0	1	2.0	4.0	2.0	99.0
105755	1	3.0	3.0	0	2.0	4.0	4.0	3.0
105756	1	3.0	3.0	1	2.0	4.0	4.0	3.0
105758	1	3.0	1.0	1	4.0	4.0	2.0	4.0
105759	1	3.0	1.0	1	4.0	4.0	2.0	4.0
105762	1	1.0	1.0	2	2.0	4.0	4.0	7.0
105763	1	1.0	1.0	2	2.0	4.0	4.0	7.0
105764	1	1.0	1.0	2	2.0	4.0	4.0	6.0
105765	1	1.0	1.0	3	2.0	4.0	4.0	5.0
105766	1	1.0	3.0	3	2.0	4.0	2.0	4.0
105767	1	1.0	1.0	3	2.0	4.0	4.0	7.0
105768	1	1.0	1.0	4	2.0	4.0	4.0	7.0
105769	1	1.0	1.0	4	2.0	4.0	4.0	5.0
105771	1	1.0	1.0	2	2.0	4.0	4.0	5.0
105772	1	1.0	1.0	2	2.0	4.0	4.0	5.0
105773	1	1.0	1.0	2	2.0	4.0	4.0	7.0
105774	1	1.0	1.0	3	2.0	4.0	4.0	7.0
105776	1	1.0	3.0	2	2.0	4.0	4.0	6.0
105777	1	1.0	1.0	2	2.0	4.0	4.0	5.0
105780	1	1.0	1.0	1	4.0	4.0	2.0	7.0
105781	1	1.0	3.0	1	2.0	4.0	2.0	5.0
105782	1	1.0	1.0	2	2.0	4.0	2.0	7.0
105785	1	1.0	1.0	1	2.0	4.0	2.0	6.0
105787	1	1.0	1.0	4	2.0	4.0	2.0	7.0
105788	1	1.0	3.0	2	2.0	4.0	2.0	7.0
105790	1	1.0	1.0	4	2.0	4.0	2.0	5.0
105791	1	1.0	1.0	1	4.0	4.0	2.0	7.0
105792	1	1.0	3.0	2	4.0	4.0	2.0	6.0
105793	1	1.0	3.0	2	2.0	4.0	2.0	7.0
105796	1	1.0	3.0	2	4.0	4.0	2.0	7.0
105798	1	1.0	3.0	1	2.0	4.0	2.0	7.0
105799	1	1.0	3.0	1	2.0	4.0	2.0	99.0
105800	1	1.0	3.0	3	2.0	4.0	2.0	7.0
105801	1	1.0	3.0	3	2.0	4.0	2.0	7.0
105802	1	1.0	3.0	2	2.0	4.0	2.0	7.0
105803	1	1.0	3.0	3	2.0	4.0	2.0	7.0
105805	1	1.0	3.0	4	2.0	4.0	2.0	7.0
105807	1	1.0	3.0	2	2.0	4.0	2.0	6.0
105809	1	1.0	1.0	2	2.0	4.0	2.0	7.0
105811	1	1.0	1.0	2	2.0	4.0	2.0	7.0
105812	1	1.0	1.0	1	2.0	4.0	2.0	7.0
105813	1	1.0	5.0	2	2.0	4.0	2.0	7.0
105815	1	1.0	1.0	2	2.0	4.0	2.0	4.0
105816	1	1.0	1.0	1	2.0	4.0	2.0	7.0
105820	1	1.0	1.0	2	2.0	4.0	2.0	7.0
105821	1	1.0	1.0	1	2.0	4.0	2.0	7.0
105822	1	1.0	1.0	2	2.0	4.0	2.0	7.0
105823	1	1.0	1.0	2	2.0	4.0	2.0	99.0
105824	1	1.0	1.0	2	2.0	4.0	2.0	7.0
105825	1	3.0	3.0	0	2.0	4.0	2.0	3.0
105826	1	3.0	1.0	1	2.0	4.0	4.0	1.0
105827	1	3.0	3.0	0	2.0	4.0	4.0	2.0
105829	1	3.0	1.0	1	2.0	4.0	4.0	2.0
105831	1	3.0	1.0	1	2.0	4.0	4.0	3.0
105832	1	3.0	1.0	1	2.0	4.0	4.0	4.0
105835	1	1.0	3.0	0	2.0	4.0	2.0	3.0
105837	1	3.0	1.0	1	2.0	4.0	2.0	3.0
105839	1	3.0	3.0	0	2.0	4.0	2.0	3.0
105840	1	3.0	1.0	1	2.0	4.0	2.0	6.0
105841	1	3.0	3.0	0	2.0	4.0	4.0	3.0
105842	1	3.0	3.0	0	2.0	4.0	4.0	3.0
105843	1	3.0	1.0	1	2.0	4.0	4.0	4.0
105845	1	1.0	1.0	2	2.0	4.0	2.0	3.0
105846	1	3.0	3.0	1	2.0	4.0	2.0	3.0
105847	1	1.0	3.0	1	2.0	4.0	2.0	3.0
105848	1	1.0	1.0	1	2.0	4.0	2.0	6.0
105849	1	1.0	1.0	1	2.0	4.0	2.0	4.0
105850	1	3.0	3.0	0	2.0	4.0	2.0	3.0
105852	1	3.0	3.0	0	2.0	4.0	2.0	4.0
105854	1	3.0	1.0	1	2.0	4.0	2.0	5.0
105856	1	3.0	1.0	2	2.0	4.0	2.0	4.0
105857	1	3.0	1.0	1	2.0	4.0	2.0	4.0
105859	1	1.0	1.0	1	2.0	4.0	2.0	2.0
105861	1	3.0	1.0	2	2.0	4.0	2.0	3.0
105862	1	1.0	1.0	2	2.0	4.0	2.0	6.0
105863	1	1.0	1.0	1	2.0	4.0	2.0	5.0
105865	1	3.0	1.0	0	2.0	4.0	4.0	3.0
105866	1	3.0	1.0	1	2.0	4.0	2.0	4.0
105867	1	1.0	3.0	0	2.0	4.0	4.0	4.0
105868	1	3.0	1.0	1	2.0	4.0	2.0	4.0
105869	1	1.0	3.0	0	2.0	4.0	4.0	3.0
105870	1	3.0	3.0	0	2.0	4.0	4.0	1.0
105872	1	1.0	1.0	2	2.0	4.0	2.0	4.0
105873	1	3.0	3.0	0	2.0	4.0	4.0	1.0
105874	1	1.0	1.0	1	2.0	4.0	2.0	3.0
105875	1	1.0	1.0	0	2.0	4.0	4.0	4.0
105876	1	1.0	1.0	2	2.0	4.0	2.0	3.0
105878	1	1.0	1.0	1	2.0	4.0	4.0	4.0
105880	1	1.0	1.0	1	2.0	4.0	4.0	3.0
105882	1	1.0	1.0	0	2.0	4.0	4.0	3.0
105883	1	3.0	3.0	1	2.0	4.0	4.0	3.0
105884	1	1.0	1.0	1	2.0	4.0	4.0	3.0
105885	1	1.0	1.0	2	2.0	4.0	4.0	3.0
105888	1	1.0	1.0	2	2.0	4.0	4.0	3.0
105889	1	3.0	3.0	1	2.0	4.0	4.0	4.0
105890	1	1.0	1.0	0	2.0	4.0	4.0	3.0
105891	1	3.0	3.0	1	2.0	4.0	4.0	2.0
105892	1	3.0	3.0	0	2.0	4.0	4.0	2.0
105895	1	1.0	1.0	2	2.0	4.0	4.0	3.0
105897	1	1.0	1.0	1	2.0	4.0	2.0	3.0
105898	1	1.0	1.0	1	2.0	4.0	2.0	0.0
105899	1	3.0	1.0	1	2.0	4.0	4.0	4.0
105900	1	3.0	1.0	1	2.0	4.0	2.0	3.0
105901	1	3.0	1.0	2	2.0	4.0	2.0	3.0
105903	1	3.0	1.0	1	2.0	4.0	2.0	5.0
105904	1	1.0	1.0	2	2.0	4.0	2.0	3.0
105905	1	3.0	1.0	2	4.0	4.0	2.0	2.0
105906	1	3.0	1.0	1	2.0	4.0	4.0	3.0
105908	1	1.0	3.0	2	2.0	4.0	2.0	6.0
105909	1	3.0	1.0	0	2.0	4.0	4.0	4.0
105911	1	3.0	1.0	1	2.0	4.0	4.0	2.0
105913	1	3.0	1.0	0	2.0	4.0	2.0	3.0
105914	1	1.0	1.0	2	4.0	4.0	2.0	4.0
105915	1	1.0	3.0	0	4.0	4.0	2.0	4.0
105916	1	1.0	1.0	1	4.0	4.0	2.0	4.0
105917	1	1.0	3.0	0	4.0	4.0	2.0	2.0
105918	1	1.0	1.0	2	4.0	4.0	2.0	4.0
105921	1	1.0	3.0	0	4.0	4.0	2.0	4.0
105922	1	3.0	1.0	1	4.0	4.0	2.0	3.0
105923	1	1.0	1.0	1	4.0	4.0	2.0	3.0
105924	1	1.0	1.0	3	4.0	4.0	2.0	5.0
105926	1	3.0	1.0	1	4.0	4.0	2.0	2.0
105929	1	1.0	1.0	3	4.0	4.0	2.0	3.0
105931	1	1.0	1.0	2	4.0	4.0	2.0	4.0
105932	1	1.0	1.0	1	4.0	4.0	2.0	3.0
105933	1	1.0	3.0	0	4.0	4.0	2.0	3.0
105934	1	1.0	1.0	2	4.0	4.0	2.0	4.0
105935	1	1.0	1.0	1	4.0	4.0	2.0	6.0
105937	1	1.0	1.0	1	2.0	4.0	2.0	5.0
105939	1	1.0	1.0	1	4.0	4.0	2.0	5.0
105940	1	1.0	3.0	1	4.0	4.0	2.0	4.0
105941	1	3.0	1.0	2	4.0	4.0	2.0	7.0
105945	1	1.0	1.0	0	2.0	4.0	2.0	4.0
105947	1	3.0	1.0	2	4.0	4.0	2.0	5.0
105948	1	1.0	1.0	2	2.0	4.0	2.0	5.0
105957	1	1.0	1.0	4	2.0	4.0	2.0	7.0
105958	1	1.0	1.0	3	2.0	4.0	2.0	3.0
105960	1	1.0	1.0	2	2.0	4.0	2.0	4.0
105961	1	3.0	3.0	1	2.0	4.0	4.0	3.0
105962	1	1.0	5.0	0	2.0	4.0	2.0	4.0
105963	1	1.0	1.0	1	2.0	4.0	2.0	99.0
105964	1	3.0	3.0	0	2.0	4.0	2.0	5.0
105965	1	3.0	1.0	1	4.0	4.0	2.0	5.0
105966	1	3.0	1.0	3	4.0	4.0	2.0	4.0
105967	1	1.0	3.0	1	4.0	4.0	2.0	3.0
105968	1	1.0	1.0	2	4.0	4.0	2.0	3.0
105969	1	1.0	1.0	1	2.0	4.0	4.0	3.0
105970	1	1.0	1.0	2	4.0	4.0	2.0	3.0
105971	1	3.0	1.0	2	4.0	4.0	2.0	2.0
105972	1	1.0	1.0	2	4.0	4.0	2.0	4.0
105975	1	1.0	3.0	0	4.0	4.0	2.0	3.0
105977	1	1.0	1.0	1	4.0	4.0	2.0	2.0
105978	1	1.0	1.0	1	4.0	4.0	2.0	3.0
105979	1	3.0	3.0	1	4.0	4.0	2.0	3.0
105980	1	3.0	3.0	0	4.0	4.0	2.0	3.0
105981	1	3.0	3.0	1	2.0	4.0	2.0	4.0
105982	1	3.0	3.0	1	2.0	4.0	2.0	2.0
105983	1	1.0	3.0	3	4.0	4.0	2.0	5.0
105984	1	1.0	1.0	5	2.0	4.0	2.0	6.0
105985	1	3.0	3.0	1	4.0	4.0	2.0	4.0
105986	1	3.0	1.0	0	4.0	4.0	2.0	4.0
105987	1	1.0	3.0	1	4.0	4.0	2.0	3.0
105988	1	3.0	1.0	1	4.0	4.0	2.0	4.0
105989	1	3.0	3.0	0	4.0	4.0	2.0	2.0
105991	1	3.0	1.0	3	4.0	4.0	2.0	4.0
105992	1	3.0	1.0	1	4.0	4.0	2.0	4.0
105993	1	1.0	1.0	3	4.0	4.0	2.0	4.0
105994	1	1.0	1.0	3	4.0	4.0	2.0	5.0
105995	1	1.0	1.0	1	4.0	4.0	2.0	7.0
105996	1	3.0	3.0	0	4.0	4.0	2.0	2.0
105997	1	3.0	1.0	1	4.0	4.0	2.0	4.0
105999	1	3.0	1.0	1	4.0	4.0	2.0	3.0
106000	1	1.0	1.0	2	4.0	4.0	2.0	6.0
106001	1	1.0	1.0	1	4.0	4.0	2.0	5.0
106002	1	1.0	1.0	3	2.0	4.0	2.0	7.0
106004	1	1.0	1.0	2	4.0	4.0	2.0	6.0
106007	1	1.0	1.0	2	4.0	4.0	2.0	5.0
106008	1	3.0	1.0	3	4.0	4.0	2.0	4.0
106009	1	1.0	1.0	2	2.0	4.0	2.0	7.0
106010	1	1.0	1.0	3	2.0	4.0	2.0	7.0
106011	1	3.0	3.0	0	2.0	4.0	4.0	3.0
106012	1	1.0	1.0	0	2.0	4.0	2.0	99.0
106013	1	1.0	1.0	2	2.0	4.0	2.0	99.0
106014	1	1.0	1.0	0	2.0	4.0	2.0	6.0
106016	1	3.0	1.0	0	2.0	4.0	2.0	4.0
106017	1	3.0	1.0	2	4.0	2.0	4.0	3.0
106018	1	1.0	1.0	1	2.0	4.0	2.0	6.0
106019	1	1.0	1.0	1	2.0	4.0	2.0	4.0
106020	1	1.0	1.0	1	2.0	4.0	2.0	3.0
106022	1	1.0	1.0	3	2.0	4.0	2.0	5.0
106023	1	1.0	1.0	1	2.0	4.0	2.0	7.0
106025	1	1.0	1.0	1	2.0	4.0	4.0	99.0
106026	1	3.0	1.0	1	2.0	4.0	4.0	4.0
106027	1	1.0	3.0	0	2.0	4.0	4.0	4.0
106028	1	3.0	1.0	2	2.0	4.0	2.0	3.0
106029	1	3.0	1.0	1	2.0	4.0	4.0	4.0
106030	1	1.0	1.0	2	2.0	4.0	2.0	99.0
106032	1	1.0	1.0	1	2.0	4.0	2.0	5.0
106033	1	1.0	1.0	1	2.0	4.0	4.0	99.0
106034	1	1.0	1.0	2	2.0	4.0	2.0	5.0
106035	1	1.0	1.0	1	2.0	4.0	4.0	4.0
106037	1	3.0	1.0	1	2.0	4.0	2.0	4.0
106039	1	1.0	1.0	1	4.0	4.0	2.0	4.0
106041	1	3.0	1.0	1	2.0	4.0	2.0	3.0
106042	1	3.0	1.0	0	4.0	4.0	2.0	5.0
106043	1	1.0	1.0	2	2.0	4.0	4.0	7.0
106046	1	1.0	1.0	2	4.0	4.0	2.0	6.0
106047	1	1.0	5.0	2	2.0	4.0	2.0	7.0
106051	1	1.0	1.0	3	4.0	4.0	2.0	5.0
106053	1	1.0	1.0	3	4.0	4.0	2.0	99.0
106054	1	1.0	3.0	3	2.0	4.0	2.0	2.0
106055	1	1.0	1.0	2	4.0	4.0	2.0	99.0
106056	1	1.0	1.0	3	4.0	4.0	2.0	7.0
106057	1	1.0	1.0	3	4.0	4.0	2.0	7.0
106058	1	3.0	1.0	6	2.0	4.0	4.0	6.0
106063	1	3.0	1.0	2	4.0	4.0	2.0	5.0
106064	1	1.0	1.0	1	4.0	4.0	2.0	5.0
106065	1	1.0	1.0	2	2.0	4.0	4.0	6.0
106066	1	1.0	1.0	2	4.0	4.0	2.0	5.0
106067	1	1.0	1.0	2	4.0	4.0	2.0	6.0
106070	1	1.0	1.0	3	2.0	4.0	2.0	6.0
106073	1	3.0	3.0	1	2.0	4.0	4.0	6.0
106078	1	3.0	3.0	1	2.0	2.0	2.0	1.0
106080	1	1.0	1.0	2	2.0	4.0	2.0	3.0
106082	1	1.0	1.0	1	2.0	4.0	2.0	5.0
106085	1	3.0	3.0	1	2.0	4.0	4.0	3.0
106086	1	1.0	1.0	2	2.0	4.0	2.0	3.0
106088	1	3.0	3.0	1	2.0	2.0	2.0	5.0
106090	1	1.0	1.0	1	2.0	2.0	2.0	4.0
106091	1	3.0	3.0	0	2.0	4.0	2.0	3.0
106094	1	1.0	3.0	1	2.0	4.0	2.0	3.0
106097	1	1.0	1.0	2	2.0	2.0	2.0	5.0
106098	1	1.0	1.0	1	2.0	4.0	2.0	4.0
106099	1	3.0	1.0	2	2.0	4.0	4.0	4.0
106100	1	1.0	1.0	1	4.0	4.0	2.0	4.0
106101	1	1.0	1.0	2	4.0	4.0	2.0	5.0
106102	1	1.0	1.0	1	2.0	4.0	2.0	4.0
106104	1	3.0	1.0	1	4.0	4.0	2.0	4.0
106105	1	1.0	1.0	1	4.0	4.0	2.0	4.0
106106	1	1.0	3.0	2	2.0	4.0	4.0	4.0
106107	1	1.0	1.0	1	4.0	4.0	2.0	3.0
106108	1	3.0	1.0	2	4.0	4.0	2.0	4.0
106109	1	1.0	1.0	2	4.0	4.0	2.0	3.0
106110	1	1.0	1.0	2	4.0	4.0	2.0	4.0
106112	1	3.0	1.0	1	4.0	4.0	2.0	4.0
106114	1	3.0	1.0	2	4.0	4.0	2.0	6.0
106115	1	3.0	1.0	1	2.0	4.0	2.0	7.0
106116	1	1.0	5.0	1	2.0	4.0	2.0	3.0
106117	1	1.0	1.0	1	2.0	4.0	2.0	6.0
106118	1	1.0	1.0	2	2.0	4.0	2.0	5.0
106119	1	3.0	1.0	2	2.0	4.0	2.0	4.0
106123	1	1.0	1.0	2	2.0	4.0	2.0	5.0
106124	1	1.0	1.0	2	2.0	4.0	2.0	7.0
106125	1	1.0	1.0	2	2.0	4.0	2.0	7.0
106126	1	3.0	1.0	1	2.0	4.0	2.0	6.0
106129	1	1.0	1.0	3	2.0	4.0	2.0	5.0
106130	1	1.0	1.0	2	2.0	4.0	2.0	7.0
106132	1	1.0	1.0	1	2.0	4.0	2.0	4.0
106134	1	1.0	1.0	1	2.0	4.0	2.0	5.0
106135	1	3.0	1.0	1	2.0	4.0	2.0	5.0
106136	1	3.0	1.0	1	4.0	4.0	2.0	3.0
106138	1	1.0	1.0	2	2.0	4.0	2.0	4.0
106139	1	1.0	1.0	2	2.0	4.0	2.0	4.0
106140	1	3.0	1.0	1	2.0	4.0	2.0	2.0
106141	1	1.0	1.0	0	2.0	4.0	2.0	5.0
106142	1	1.0	1.0	2	2.0	4.0	2.0	3.0
106144	1	3.0	5.0	1	2.0	4.0	4.0	4.0
106145	1	1.0	1.0	2	2.0	4.0	2.0	3.0
106148	1	1.0	1.0	2	2.0	4.0	2.0	4.0
106149	1	1.0	1.0	2	2.0	4.0	2.0	5.0
106150	1	3.0	1.0	1	2.0	4.0	2.0	4.0
106152	1	1.0	3.0	1	4.0	4.0	2.0	2.0
106156	1	1.0	1.0	1	4.0	4.0	2.0	3.0
106157	1	3.0	1.0	2	2.0	4.0	2.0	4.0
106159	1	1.0	1.0	1	4.0	4.0	2.0	5.0
106160	1	1.0	1.0	1	4.0	4.0	2.0	7.0
106162	1	1.0	1.0	1	4.0	4.0	2.0	5.0
106164	1	1.0	1.0	3	4.0	4.0	2.0	4.0
106165	1	1.0	1.0	2	4.0	4.0	2.0	7.0
106166	1	1.0	1.0	1	4.0	4.0	2.0	4.0
106167	1	3.0	1.0	0	4.0	4.0	2.0	2.0
106169	1	1.0	1.0	1	4.0	4.0	2.0	5.0
106170	1	1.0	1.0	1	4.0	4.0	2.0	4.0
106171	1	3.0	1.0	1	2.0	4.0	4.0	3.0
106172	1	1.0	1.0	1	4.0	4.0	2.0	4.0
106174	1	3.0	1.0	1	2.0	4.0	4.0	3.0
106176	1	3.0	1.0	2	2.0	4.0	4.0	2.0
106177	1	1.0	1.0	2	2.0	4.0	2.0	4.0
106178	1	3.0	1.0	0	2.0	4.0	4.0	4.0
106179	1	1.0	3.0	2	2.0	4.0	2.0	2.0
106180	1	3.0	1.0	1	2.0	4.0	4.0	4.0
106181	1	1.0	1.0	1	2.0	4.0	2.0	4.0
106182	1	1.0	1.0	2	2.0	4.0	2.0	2.0
106183	1	1.0	1.0	1	2.0	4.0	2.0	3.0
106184	1	3.0	1.0	2	2.0	4.0	2.0	4.0
106185	1	1.0	1.0	2	2.0	4.0	2.0	4.0
106186	1	1.0	1.0	2	2.0	4.0	2.0	3.0
106190	1	1.0	1.0	2	2.0	4.0	2.0	4.0
106192	1	1.0	1.0	2	2.0	4.0	2.0	4.0
106193	1	1.0	1.0	2	2.0	4.0	4.0	3.0
106194	1	1.0	3.0	1	2.0	4.0	2.0	4.0
106195	1	3.0	3.0	0	2.0	4.0	4.0	3.0
106197	1	1.0	3.0	1	2.0	4.0	2.0	2.0
106198	1	1.0	1.0	2	2.0	4.0	4.0	4.0
106199	1	3.0	3.0	3	2.0	2.0	4.0	4.0
106200	1	3.0	3.0	1	2.0	4.0	2.0	3.0
106202	1	3.0	1.0	1	2.0	4.0	2.0	99.0
106204	1	1.0	5.0	2	2.0	2.0	4.0	3.0
106205	1	3.0	3.0	1	2.0	4.0	2.0	2.0
106207	1	1.0	1.0	0	2.0	4.0	4.0	2.0
106208	1	3.0	1.0	1	4.0	4.0	2.0	5.0
106214	1	3.0	1.0	1	2.0	4.0	2.0	3.0
106216	1	3.0	3.0	0	2.0	4.0	4.0	6.0
106217	1	1.0	1.0	0	2.0	4.0	4.0	3.0
106218	1	3.0	3.0	0	2.0	4.0	4.0	3.0
106219	1	1.0	1.0	1	2.0	4.0	2.0	6.0
106221	1	3.0	3.0	0	4.0	4.0	2.0	4.0
106222	1	3.0	1.0	1	2.0	4.0	2.0	99.0
106224	1	1.0	3.0	0	4.0	4.0	2.0	1.0
106228	1	3.0	3.0	0	2.0	4.0	4.0	4.0
106230	1	1.0	1.0	0	2.0	4.0	4.0	5.0
106232	1	1.0	1.0	3	2.0	4.0	2.0	3.0
106233	1	1.0	1.0	1	4.0	4.0	2.0	4.0
106234	1	3.0	3.0	0	2.0	4.0	4.0	2.0
106235	1	3.0	1.0	1	2.0	4.0	4.0	4.0
106236	1	3.0	1.0	1	2.0	4.0	4.0	3.0
106237	1	3.0	3.0	0	2.0	4.0	4.0	3.0
106240	1	1.0	1.0	1	4.0	4.0	2.0	3.0
106243	1	1.0	1.0	1	4.0	4.0	2.0	5.0
106244	1	1.0	1.0	1	4.0	4.0	2.0	4.0
106245	1	3.0	1.0	1	2.0	4.0	4.0	3.0
106246	1	3.0	1.0	1	2.0	4.0	4.0	4.0
106247	1	1.0	1.0	1	2.0	4.0	4.0	4.0
106249	1	1.0	1.0	3	4.0	4.0	2.0	4.0
106251	1	1.0	1.0	1	2.0	4.0	2.0	4.0
106252	1	1.0	1.0	1	2.0	4.0	4.0	1.0
106253	1	3.0	1.0	1	2.0	4.0	4.0	3.0
106254	1	3.0	1.0	1	2.0	4.0	4.0	4.0
106256	1	3.0	1.0	1	2.0	4.0	2.0	3.0
106257	1	1.0	1.0	1	2.0	4.0	2.0	4.0
106258	1	3.0	1.0	2	2.0	4.0	2.0	4.0
106261	1	3.0	3.0	1	4.0	4.0	2.0	3.0
106262	1	1.0	1.0	1	2.0	4.0	2.0	3.0
106264	1	1.0	1.0	0	4.0	4.0	2.0	3.0
106265	1	3.0	3.0	1	2.0	4.0	4.0	3.0
106266	1	1.0	1.0	0	2.0	4.0	2.0	3.0
106267	1	1.0	5.0	1	2.0	4.0	2.0	2.0
106268	1	3.0	1.0	1	2.0	4.0	4.0	4.0
106269	1	1.0	1.0	0	2.0	4.0	4.0	4.0
106271	1	3.0	1.0	1	2.0	4.0	4.0	3.0
106272	1	3.0	1.0	1	4.0	4.0	2.0	3.0
106274	1	3.0	1.0	1	2.0	4.0	4.0	99.0
106275	1	1.0	1.0	0	2.0	4.0	2.0	4.0
106276	1	1.0	5.0	2	2.0	2.0	4.0	3.0
106279	1	3.0	1.0	1	2.0	2.0	4.0	4.0
106280	1	1.0	1.0	1	2.0	2.0	4.0	2.0
106282	1	3.0	1.0	1	2.0	4.0	2.0	4.0
106285	1	1.0	3.0	1	2.0	2.0	4.0	2.0
106287	1	3.0	1.0	2	2.0	4.0	2.0	4.0
106289	1	1.0	1.0	2	2.0	4.0	2.0	3.0
106291	1	1.0	1.0	1	2.0	4.0	2.0	4.0
106293	1	1.0	1.0	1	4.0	4.0	2.0	4.0
106295	1	1.0	3.0	0	2.0	4.0	4.0	3.0
106296	1	3.0	3.0	0	2.0	4.0	2.0	3.0
106297	1	1.0	1.0	1	2.0	4.0	2.0	4.0
106299	1	3.0	1.0	0	2.0	4.0	2.0	2.0
106300	1	1.0	1.0	2	2.0	4.0	4.0	3.0
106301	1	3.0	1.0	2	2.0	4.0	4.0	2.0
106302	1	3.0	1.0	1	2.0	4.0	2.0	4.0
106303	1	3.0	3.0	2	2.0	4.0	2.0	2.0
106306	1	3.0	1.0	1	2.0	4.0	2.0	3.0
106308	1	1.0	1.0	1	4.0	4.0	2.0	4.0
106312	1	3.0	1.0	1	4.0	4.0	2.0	2.0
106313	1	1.0	1.0	2	4.0	4.0	2.0	5.0
106314	1	1.0	1.0	0	4.0	4.0	2.0	2.0
106317	1	1.0	1.0	1	4.0	4.0	2.0	3.0
106318	1	3.0	1.0	1	4.0	4.0	2.0	3.0
106319	1	3.0	5.0	0	4.0	4.0	2.0	2.0
106320	1	3.0	5.0	2	4.0	4.0	2.0	3.0
106325	1	3.0	1.0	2	4.0	4.0	2.0	2.0
106328	1	1.0	1.0	2	4.0	4.0	2.0	5.0
106329	1	3.0	1.0	0	4.0	4.0	2.0	3.0
106332	1	3.0	1.0	1	4.0	4.0	2.0	4.0
106334	1	3.0	1.0	1	4.0	4.0	2.0	4.0
106335	1	1.0	1.0	1	4.0	4.0	2.0	4.0
106337	1	3.0	1.0	1	2.0	4.0	4.0	1.0
106339	1	1.0	1.0	2	4.0	4.0	2.0	3.0
106342	1	3.0	1.0	4	4.0	4.0	2.0	3.0
106343	1	3.0	1.0	1	4.0	4.0	2.0	5.0
106344	1	3.0	1.0	1	2.0	4.0	2.0	0.0
106345	1	3.0	3.0	0	2.0	4.0	4.0	3.0
106346	1	3.0	1.0	2	4.0	4.0	2.0	5.0
106348	1	3.0	3.0	0	2.0	4.0	4.0	4.0
106349	1	3.0	1.0	0	4.0	4.0	2.0	4.0
106351	1	3.0	3.0	0	4.0	4.0	2.0	4.0
106352	1	3.0	5.0	1	4.0	4.0	2.0	2.0
106354	1	1.0	1.0	0	4.0	4.0	2.0	4.0
106359	1	3.0	1.0	2	4.0	4.0	2.0	3.0
106360	1	3.0	3.0	1	4.0	4.0	2.0	3.0
106361	1	1.0	1.0	2	4.0	4.0	2.0	5.0
106363	1	1.0	1.0	1	4.0	4.0	2.0	4.0
